Procurement Vendor ID (Mandatory for 1° Tier Vendor)	Supplier Name	Country	VAT Number	Subcontractos	Is there further sub-contracting to second or third tier vendors? If so please provide the full names and full address of 2nd or 3rd tier vendors	PO Number (if  first tier vendor) or ICA-DOU (if IBM entity or IBM Subsidiary)	Family code	PO/BSAP/ICA/DOU full description	Briefly describe the type of services/data processing activity performed by the Vendor	Service Caegory was identified (Y/N)	In what category is the Vendor s Service Description ? (using the categories in GSAR (Global Solution Architecture Repository))	PO Status	Start Date	End Date	PO/ICA Amount  (not mandatory - free text)	Business Unit that provide the services through this vendor (free text )	Requester/Approver Name	Customer identified	Please identify the Customer(s) or Account(s) under the PO	NOTE	Is the PO GDPR Relevant?	Market	Market note	Action Owner	Data Input Completed? Yes/No/Partial.	Next Person to chase		Should the PO be closed immediately? Yes or No.
1000437171	EXPERIS AB	SWEDEN	SE556855110401	N/A	N/A	4603194030	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM JOHAN SILVERSJ\ 01 JUL 2016 31 DEC 20		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000437171	EXPERIS AB	SWEDEN	SE556855110401	N/A	N/A	4603224415	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM DONOVAN HUGHES RENEWAL 01 SEP 2016 31		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603133046	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MICHAEL LINDBERG 07 SEP 2015 31 JAN 2		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603139305	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MÅRTEN PERSSON 02 NOV 2015 31 JAN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ANNIKA CASSWALL	No		Annika Casswall: M?rten Persson has moved to GBS and is not in GTS any longer. BluePages Mgr is Carina Risfelt	Yes	Nordic	Lars Stenholt	ANNIKA CASSWALL	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603139847	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM JAN JORS¢TER 01 NOV 2015 31 JAN 2016		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ANNIKA CASSWALL	No		Annika Casswall: Jan Jorsäter has left IBM.	Yes	Nordic	Lars Stenholt	ANNIKA CASSWALL	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603140067	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM PER OLOF ALLARD 21 SEP 2015 31 DEC 20		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	STEFAN HARLEN	No		IGS Project Number: 6950-92	Yes	Nordic	Lars Stenholt	STEFAN HARLEN	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603142411	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM LENNART SJ\LUND 12 OCT 2015 30 SEP 20		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603150500	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM SVEN \STERLUND 09 NOV 2015 31 DEC 201		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	OLLE ANG	No		IGS Project Number: SPL02	Yes	Nordic	Lars Stenholt	OLLE ANG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603156515	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM SVEN \STERLUND 01 JAN 2016 30 JUN 201		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	OLLE ANG	No		IGS Project Number: SPL02	Yes	Nordic	Lars Stenholt	OLLE ANG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603156582	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM PER OLOF ALLARD 01 JAN 2016 30 JUN 20		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	OLLE ANG	No		IGS Project Number: 6950-92	Yes	Nordic	Lars Stenholt	OLLE ANG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603174308	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MICHAEL LINDBERG 03 FEB 2016 30 JUN 2		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JAN EDEBORG	No		Jan Edeborg: Old PO can be closed.	Yes	Nordic	Lars Stenholt	JAN EDEBORG	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603174309	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MÅRTEN PERSSON 03 FEB 2016 30 JUN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JAN EDEBORG	No		Jan Edeborg: Old PO can be closed.	Yes	Nordic	Lars Stenholt	JAN EDEBORG	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603197334	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM ANDERS BENGTSSON 01 JUL 2016 30 JUN 2		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No		IGS Project Number: NA	Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603197335	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MIKAEL PERHULT 01 JUL 2016 30 JUN 201		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603197336	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM ULF WERNERSSON 01 JUL 2016 30 JUN 201		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603212531	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MICHAEL LINDBERG 01 JUL 2016 30 JUN 2		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JAN EDEBORG	No		Jan Edeborg: Old PO can be closed.	Yes	Nordic	Lars Stenholt	JAN EDEBORG	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603212558	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MÅRTEN PERSSON 01 JUL 2016 31 JAN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JAN EDEBORG	No		Jan Edeborg: Old PO can be closed.	Yes	Nordic	Lars Stenholt	JAN EDEBORG	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	No	N/A	4603236588	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM NEIL NIJENHUIS 24 OCT 2016 29 DEC 201	Working on T&M at customer site	Yes	Transition and Transformation (T&T)	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	Yes	Swedish Tax		Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	No
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603239836	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  AC JONAS OHLSON 02 NOV 2016 30 JUN 2017		No	Select….	OPEN	11/2/2016	6/30/2017	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603241198	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM JOHAN KALLIO 01 JAN 2017 31 DEC 2017	Working on T&M at customer site	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	Yes	Swedish Tax		Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	No
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	No	N/A	4603241199	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM JOHAN SVENSSON 01 JAN 2017 31 DEC 201	Working on T&M at customer site	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	Yes	Swedish Tax		Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	No
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603241377	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM THOMAS ENGNELIUS 23 JAN 2017 30 JUN 2		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603241378	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MARKUS RYSTEDT 12 DEC 2016 30 JUN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603241380	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM FELIX BJ\RKMAN 09 JAN 2017 30 JUN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603242305	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM FREDRIK STENFELDT 02 JAN 2017 30 JUN		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603242308	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM ERIK REIDLER 16 DEC 2016 30 JUN 2017		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603243930	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM OLA THEWS 01 JAN 2017 30 JUN 2017		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	N/A	N/A	4603253227	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MARTEN PERSSON 01 FEB 2017 30 JUN 201		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JAN EDEBORG	No		Jan Edeborg: Old PO can be closed.	Yes	Nordic	Lars Stenholt	JAN EDEBORG	Partial		checked ok	Yes
1000343024	ZEROCHAOS AB	SWEDEN	SE556608508901	No	N/A	4603268623	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM CHRISTER TROLLERGÅRD 20 MAR 2017 31 D	Working on T&M at customer site	Service Desc. Suggestions to be extended	His JRSS is: IT Management Consultant-Service Management Implementation Services	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	Yes	Swedish Tax		Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	No
1000250421	EWORK SCANDINAVIA AB	SWEDEN	SE556587870801	N/A	N/A	4603203925	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM T2DFPD STEFAN WENNERGREN 01 JUL 2016		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000250421	EWORK SCANDINAVIA AB	SWEDEN	SE556587870801	N/A	N/A	4603204665	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM T2DFP6 ARON RYDQUIST 01 JUL 2016 30 J		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000250421	EWORK SCANDINAVIA AB	SWEDEN	SE556587870801	N/A	N/A	4603216171	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM T2DMXR MATHIAS JOHANSSON 01 JUL 2016		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000250421	EWORK SCANDINAVIA AB	SWEDEN	SE556587870801	N/A	N/A	4603242089	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM T2DXQP MATHIAS JOHANSSON 01 JAN 2017		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000250421	EWORK SCANDINAVIA AB	SWEDEN	SE556587870801	N/A	N/A	4603242445	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM T2DZXW RONNIE TELLERHAG 12 DEC 2016 3		No	Select….	Closed	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	LILLEMOR KALLBERG	No			Yes	Nordic	Lars Stenholt	LILLEMOR KALLBERG	Yes		checked ok	Yes
1000074753	MANPOWERGROUP OY	FINLAND	FI10910323	N/A	N/A	4603147865	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM NSENSE NSENSE 01 JUL 2015 31 DEC 2015		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	HEMMO HILTUNEN	Yes	Samlink	Hemmo Hiltunen: One for me was something for Samlink account and there was sub con years ago.	Yes	Nordic	Lars Stenholt	HEMMO HILTUNEN	Partial		checked ok	Yes
1000074753	MANPOWERGROUP OY	FINLAND	FI10910323	N/A	N/A	4603150104	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM OLAVI PELANTI 01 JUL 2015 31 DEC 2015	Service Management support for Posti account.	Yes	Client Management; Account and Service Delivery Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	ANNE KOLJONEN	Yes	Posti	This subcontractor worked only during 2015 and he has not been with IBM since then. PO is old should be closed and person is not needed anymore.	Yes	Nordic	Lars Stenholt	ANNE KOLJONEN	Yes		checked ok	Yes
1000359264	ZEROCHAOS NORDIC APS	NORWAY	992821345	N/A	N/A	4603162825	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM FRANCESCO CASTELLI 01 JAN 2016 30 JUN		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MORTEN STROEM	No		From that  perspective  it s  just  a  reporting error ( or  possibly some  action has  not  been completed  correctly)	Yes	Nordic	Lars Stenholt	MORTEN STROEM	Partial		checked ok	Yes
1000359264	ZEROCHAOS NORDIC APS	NORWAY	992821345	N/A	N/A	4603235927	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM RUNE UNDERTUN 24 OCT 2016 30 JUN 2017		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000359264	ZEROCHAOS NORDIC APS	NORWAY	992821345	N/A	N/A	4603239349	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM EDSON OCHOA 15 MAR 2017 30 JUN 2017		No	Select….	OPEN	3/15/2017	6/30/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000359264	ZEROCHAOS NORDIC APS	NORWAY	992821345	N/A	N/A	4603239352	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM DAVID INDRANNATHA 21 NOV 2016 30 JUN		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000359264	ZEROCHAOS NORDIC APS	NORWAY	992821345	N/A	N/A	4603245824	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM VALERI CHEREMETIEV 09 JAN 2017 30 JUN		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000073506	MANPOWERGROUP SOLUTIONS APS	DENMARK	DK27429815	No	N/A	4603273010	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM DOMINIK JAKUBCZAK 18 APR 2017 31 JUL	TADDM services setup of Environment LLD	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	4/18/2017	10/31/2017	N/A	GTS INFRA SVCS	METTE EBBESEN	Yes	Champagne - Telenor	First assignment prolonged to 31.10.2017	Yes	Nordic	Lars Stenholt	METTE EBBESEN	Yes		checked ok	No
1000410768	MANPOWERGROUP SOLUTIONS IT AB	SWEDEN	SE556606663401	N/A	N/A	4603266628	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM JOHAN S\RELL 02 JAN 2017 30 JUN 2017		No	Select….	OPEN	1/2/2017	6/30/2017	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000410768	MANPOWERGROUP SOLUTIONS IT AB	SWEDEN	SE556606663401	N/A	N/A	4603266663	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM TORBJ\RN RASK 14 NOV 2016 30 JUN 2017		No	Select….	OPEN	11/14/2016	6/30/2017	N/A	GTS INFRA SVCS	MATS CARNEHAGEN	No			Yes	Nordic	Lars Stenholt	MATS CARNEHAGEN	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603248790	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM EDSON OCHOA 10 JAN 2017 15 FEB 2017		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603248791	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM LARS HJERTAAS 10 JAN 2017 30 JUN 2017		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	HARALD SCHJELDERU        P	No			Yes	Nordic	Lars Stenholt	HARALD SCHJELDERU        P	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603250883	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM STEIN AAMLID 01 DEC 2016 30 JUN 2017	Project Manager	Yes	Transition and Transformation (T&T)	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MORTEN STROEM	Yes	EVRY		Yes	Nordic	Lars Stenholt	MORTEN STROEM	Yes		checked ok	No
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603250885	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM MARIT WETTERHUS 01 DEC 2016 30 JUN 20	Project Manager	Yes	Transition and Transformation (T&T)	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	MORTEN STROEM	Yes	EVRY		Yes	Nordic	Lars Stenholt	MORTEN STROEM	Yes		checked ok	No
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603250886	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM GEIR OVE JACOBSEN 01 DEC 2016 30 JUN		No	Select….	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603251321	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM PETER N. HAGEN 07 NOV 2016 30 JUN 201		No	Select….	OPEN	11/7/2016	6/30/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603251344	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM FREDRIK HOLMBERG 02 NOV 2016 30 JUN 2		No	Select….	OPEN	11/2/2016	6/30/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603251364	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM ERIK HAGA 01 NOV 2016 30 JUN 2017		No	Select….	OPEN	11/1/2016	6/30/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000428168	MANPOWERGROUP SOLUTIONS AS	NORWAY	990033250	N/A	N/A	4603276035	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM GIUSEPPE DAMIANO 10 OCT 2016 30 JUN 2		No	Select….	OPEN	10/10/2016	6/30/2017	N/A	GTS INFRA SVCS	TORBEN HOLM	No			Yes	Nordic	Lars Stenholt	TORBEN HOLM	Partial		checked ok	Yes
1000413933	MANPOWERGROUP SOLUTIONS OY	FINLAND	FI21812155	No	N/A	4603251608	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM OLAVI PELANTI 10 JAN 2017 30 JUN 2017	Posti Tampere DC server management	Yes	Distributed Middleware Databases Servers and Storage Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	VESA KYNTAJA	Yes	Posti		Yes	Nordic	Lars Stenholt	VESA KYNTAJA	Yes		checked ok	No
1000413933	MANPOWERGROUP SOLUTIONS OY	FINLAND	FI21812155	No	N/A	4603251609	N	N  -  TECH SUBCON  -  SUBCON UNIQUE SKILL T&M  -  TM TUOMAS LJUNQVIST 01 JAN 2017 30 JUN 2	DARK application support to Kela	Yes	Mainframe Middleware Databases Servers (and Other) Storage Management	OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	VESA KYNTAJA	Yes	Kela		Yes	Nordic	Lars Stenholt	VESA KYNTAJA	Yes		checked ok	No
1000379134	CYGATE OY	FINLAND	FI07524210	No	N/A	4603283299	H4	H4  -  CONNECTIVITY  -  OEM DATA/NET-SO/OTHER-INT  -  SFP+ 10GBASE-LR 10 GIGABIT ETHERNET	Hardware order	No		OPEN	2/22/2222	2/22/2222	N/A	GTS INFRA SVCS	JANI MAKIJOUPPILA	Yes	OY SAMLINK AB / FI102284	IGS Project Number: 027AVT1	Yes	Nordic	Ole Lindbaek	Sven Erik Noerr	Yes		checked ok	Yes
1000406536	EBSOLUT OY	FINLAND	FI16024621	N/A	N/A	4602831814	M	M  -  SOFTWARE  -  INFRASTRUCTURE AS SVCS (IAAS)  -  SYSTEM BACKUPS 6/2013->	No Order Now I do not know what it is	No	Select….	OPEN	10/1/2012	4/30/2017	N/A	GTS INFRA SVCS	JUSSI TAMMINEN	Yes	FINGRID OYJ DSW	IGS Project Number: 027AUIP	Yes	Nordic	Ole Lindbaek	Gunner Jacobsen1	Yes		checked ok	
1000406536	EBSOLUT OY	FINLAND	FI16024621	N/A	N/A	4602923623	M	M  -  SOFTWARE  -  INFRASTRUCTURE AS SVCS (IAAS)  -  MONTHLY PAYMENT STEADY STATE BASELINE	N/A Contract closed	No	N/A Contract closed	Closed	11/1/2013	10/31/2017	N/A	GTS INFRA SVCS	PAULA SIRJOLA	Yes	ACANDO OY	IGS Project Number: 027ATM2	Yes	Nordic	Ole Lindbaek	PAULA SIRJOLA	Yes		checked ok	Contract ended 31.5.2017 PO closed.
1000406536	EBSOLUT OY	FINLAND	FI16024621	N/A	N/A	4602923945	M	M  -  SOFTWARE  -  INFRASTRUCTURE AS SVCS (IAAS)  -  ADDITIONAL RESOURCES AND ONBOARDING	N/A Contract closed	No	N/A Contract closed	Closed	7/1/2013	10/31/2017	N/A	GTS INFRA SVCS	PAULA SIRJOLA	Yes	ACANDO OY	IGS Project Number: 027ATMW	Yes	Nordic	Ole Lindbaek	PAULA SIRJOLA	Yes		checked ok	Contract ended 31.5.2017 PO closed.
